N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
26936;09/26/17 11:31:40 AM;29.439;67.4;0;190.9;0.76;2.52
26937;09/26/17 11:41:40 AM;29.315;66.5;0;244.3;1.01;4.28
26938;09/26/17 11:51:40 AM;28.518;67.7;0;160;2.52;4.78
26939;09/26/17 12:01:40 PM;29.715;67.4;0;189.5;1.76;5.54
26940;09/26/17 12:11:40 PM;30.091;65.8;0;185.3;1.51;4.28
26941;09/26/17 12:21:40 PM;30.167;65.5;0;178.3;1.26;5.29
26942;09/26/17 12:31:40 PM;30.167;66;0;289.2;1.26;3.53
26943;09/26/17 12:41:40 PM;29.966;66.3;0;172.7;2.01;6.04
26944;09/26/17 12:51:40 PM;30.444;64.5;0;189.5;1.01;3.02
26945;09/26/17 01:01:40 PM;30.824;64.2;0;179.7;1.51;3.78
26946;09/26/17 01:11:40 PM;30.621;63;0;179.7;1.26;3.27
26947;09/26/17 01:21:40 PM;31.663;63;0;175.5;0.5;2.77
26948;09/26/17 01:31:40 PM;31.001;62.3;0;193.7;1.26;3.27
26949;09/26/17 01:41:40 PM;31.077;63.8;0;147.4;1.26;4.78
26950;09/26/17 01:51:40 PM;30.773;62.9;0;230.2;1.01;4.28
26951;09/26/17 02:01:40 PM;31.331;63.6;0;171.3;1.51;4.28
26952;09/26/17 02:11:40 PM;31.893;62.5;0;188.1;1.51;3.53
26953;09/26/17 02:21:40 PM;31.893;62.3;0;153;1.51;4.53
26954;09/26/17 02:31:40 PM;32.51;62;0;169.9;1.01;3.02
26955;09/26/17 02:41:40 PM;31.179;62.1;0;181.1;1.26;4.03
26956;09/26/17 02:51:40 PM;31.842;61.6;0;220.4;1.01;3.27
26957;09/26/17 03:01:40 PM;31.052;61.3;0;175.5;1.51;4.53
26958;09/26/17 03:11:40 PM;30.824;62.6;0;158.6;1.76;4.28
26959;09/26/17 03:21:40 PM;31.408;62.5;0;206.4;1.51;4.28
26960;09/26/17 03:31:40 PM;31.663;60.9;0;289.2;1.01;4.53
26961;09/26/17 03:41:40 PM;31.128;62.3;0;178.3;1.51;3.78
26962;09/26/17 03:51:40 PM;30.369;63.5;0;185.3;1.76;4.28
26963;09/26/17 04:01:40 PM;30.495;65.3;0;167.1;2.01;4.53
26964;09/26/17 04:11:40 PM;30.748;65.4;0;160;1.51;4.03
26965;09/26/17 04:21:40 PM;30.824;66.2;0;303.2;1.76;6.04
26966;09/26/17 04:31:40 PM;29.916;67.2;0;297.6;2.01;4.28
26967;09/26/17 04:41:40 PM;29.515;68.3;0;308.9;1.76;5.04
26968;09/26/17 04:51:40 PM;29.389;69;0;193.7;2.01;6.04
26969;09/26/17 05:01:40 PM;29.115;69.4;0;158.6;2.01;5.04
26970;09/26/17 05:11:40 PM;28.99;69.3;0;168.5;2.52;7.05
26971;09/26/17 05:21:40 PM;28.866;69.9;0;171.3;2.01;5.29
26972;09/26/17 05:31:40 PM;28.617;69.6;0;178.3;2.52;6.3
26973;09/26/17 05:41:40 PM;28.444;70.2;0;171.3;2.52;6.3
26974;09/26/17 05:51:40 PM;28.419;70.8;0;193.7;1.26;3.53
26975;09/26/17 06:01:40 PM;27.899;73.1;0;190.9;1.76;4.53
26976;09/26/17 06:11:40 PM;27.801;75.2;0;193.7;1.01;4.03
26977;09/26/17 06:21:40 PM;27.358;76;0;186.7;1.01;3.27
26978;09/26/17 06:31:40 PM;27.235;76.6;0;193.7;0.5;2.77
26979;09/26/17 06:41:40 PM;26.818;76.7;0;212;1.26;3.78
26980;09/26/17 06:51:40 PM;26.573;76.7;0;195.1;1.51;3.78
26981;09/26/17 07:01:40 PM;26.646;76.9;0;192.3;1.01;3.53
26982;09/26/17 07:11:40 PM;26.695;77.3;0;209.2;1.01;3.53
26983;09/26/17 07:21:40 PM;26.744;76.8;0;213.4;1.01;4.78
26984;09/26/17 07:31:40 PM;26.549;76.6;0;207.8;1.01;3.78
26985;09/26/17 07:41:40 PM;26.378;76.6;0;205;1.26;3.78
26986;09/26/17 07:51:40 PM;26.256;76.6;0;206.4;1.76;7.05
26987;09/26/17 08:01:40 PM;26.304;77.2;0;210.6;1.01;4.28
26988;09/26/17 08:11:40 PM;26.207;77.4;0;209.2;1.51;5.04
26989;09/26/17 08:21:40 PM;26.158;77.4;0;206.4;1.01;4.03
26990;09/26/17 08:31:40 PM;25.963;76.2;0;206.4;2.01;6.04
26991;09/26/17 08:41:40 PM;25.768;76.8;0;202.2;1.76;6.3
26992;09/26/17 08:51:40 PM;25.477;77.4;0;213.4;1.76;7.3
26993;09/26/17 09:01:40 PM;25.501;77.9;0;209.2;1.26;4.28
26994;09/26/17 09:11:40 PM;25.477;78.1;0;224.6;1.01;4.28
26995;09/26/17 09:21:40 PM;25.501;78.1;0;178.3;0.76;4.03
26996;09/26/17 09:31:40 PM;25.113;78.2;0;189.5;0.76;3.27
26997;09/26/17 09:41:40 PM;24.919;79.1;0;212;1.51;4.78
26998;09/26/17 09:51:40 PM;24.774;80;0;198;1.76;6.55
26999;09/26/17 10:01:40 PM;24.484;81;0;196.5;1.76;4.53
27000;09/26/17 10:11:40 PM;24.557;81.8;0;162.9;1.26;3.27
27001;09/26/17 10:21:40 PM;24.315;82.1;0;205;1.76;5.29
27002;09/26/17 10:31:40 PM;24.122;82.7;0;207.8;1.76;6.55
27003;09/26/17 10:41:40 PM;24.002;83.3;0;169.9;1.51;5.04
27004;09/26/17 10:51:40 PM;23.713;83.9;0;202.2;2.01;5.79
27005;09/26/17 11:01:40 PM;23.689;84.4;0;207.8;2.01;5.54
27006;09/26/17 11:11:40 PM;23.809;84.6;0;205;1.51;5.04
27007;09/26/17 11:21:40 PM;23.545;84.6;0;207.8;2.01;5.79
27008;09/26/17 11:31:40 PM;23.424;85.1;0;207.8;2.27;7.05
27009;09/26/17 11:41:40 PM;23.28;85.4;0;193.7;2.01;5.79
27010;09/26/17 11:51:40 PM;23.184;86.1;0;190.9;1.76;4.53
27011;09/27/17 12:01:40 AM;23.064;86.4;0;196.5;1.76;5.54
27012;09/27/17 12:11:40 AM;22.992;86.6;0;202.2;1.76;5.54
27013;09/27/17 12:21:40 AM;22.968;86.7;0;205;1.76;5.79
27014;09/27/17 12:31:40 AM;22.729;86.9;0;198;1.51;5.29
27015;09/27/17 12:41:40 AM;22.753;87.3;0;205;1.76;4.53
27016;09/27/17 12:51:40 AM;22.776;87.4;0;206.4;1.76;6.55
27017;09/27/17 01:01:40 AM;22.585;87.3;0;209.2;2.01;5.54
27018;09/27/17 01:11:40 AM;22.585;87.6;0;196.5;2.01;5.54
27019;09/27/17 01:21:40 AM;22.561;87.7;0;214.8;2.01;4.78
27020;09/27/17 01:31:40 AM;22.513;87.7;0;214.8;1.76;6.3
27021;09/27/17 01:41:40 AM;22.417;87.9;0;214.8;2.01;5.79
27022;09/27/17 01:51:40 AM;22.417;88.1;0;209.2;1.76;4.78
27023;09/27/17 02:01:40 AM;22.321;88.3;0;212;2.01;5.79
27024;09/27/17 02:11:40 AM;22.321;88.5;0;209.2;2.01;6.3
27025;09/27/17 02:21:40 AM;22.25;88.6;0;210.6;1.51;4.78
27026;09/27/17 02:31:40 AM;22.178;88.8;0;199.4;1.51;5.79
27027;09/27/17 02:41:40 AM;22.034;89;0;199.4;1.76;4.28
27028;09/27/17 02:51:40 AM;21.987;89.3;0;199.4;1.51;4.53
27029;09/27/17 03:01:40 AM;22.082;89.3;0;200.8;1.51;4.28
27030;09/27/17 03:11:40 AM;21.963;89.2;0;186.7;1.26;4.28
27031;09/27/17 03:21:40 AM;22.011;89.3;0;209.2;1.26;4.03
27032;09/27/17 03:31:40 AM;21.939;89.3;0;206.4;1.26;4.03
27033;09/27/17 03:41:40 AM;21.939;89.4;0;206.4;1.26;4.03
27034;09/27/17 03:51:40 AM;21.939;89.5;0;205;1.51;4.78
27035;09/27/17 04:01:40 AM;21.891;89.6;0;214.8;1.51;5.54
27036;09/27/17 04:11:40 AM;21.963;89.7;0;213.4;1.26;4.53
27037;09/27/17 04:21:40 AM;22.082;89.5;0;148.8;0.76;2.77
27038;09/27/17 04:31:40 AM;22.082;89;0;115.1;0.76;2.52
27039;09/27/17 04:41:40 AM;22.034;88.9;0;124.9;0.76;2.77
27040;09/27/17 04:51:40 AM;22.034;88.8;0;115.1;0.5;2.77
27041;09/27/17 05:01:40 AM;22.034;88.9;0;162.9;0;1.26
27042;09/27/17 05:11:40 AM;22.154;88.8;0;143.2;0;1.01
27043;09/27/17 05:21:40 AM;22.226;88.7;0;198;0.5;2.77
27044;09/27/17 05:31:40 AM;22.13;88.5;0;158.6;0.5;2.52
27045;09/27/17 05:41:40 AM;22.226;88.4;0;171.3;0.5;3.02
27046;09/27/17 05:51:40 AM;22.202;88.2;0;147.4;0.5;2.01
27047;09/27/17 06:01:40 AM;22.345;88.2;0;147.4;0.25;2.01
27048;09/27/17 06:11:40 AM;22.345;88;0;178.3;0.25;1.76
27049;09/27/17 06:21:40 AM;22.298;87.8;0;192.3;0.25;2.01
27050;09/27/17 06:31:40 AM;22.465;87.8;0;255.5;0;1.26
27051;09/27/17 06:41:40 AM;22.537;87.5;0;219;0.25;2.01
27052;09/27/17 06:51:40 AM;22.657;87;0;224.6;0.25;2.01
27053;09/27/17 07:01:40 AM;22.681;86.6;0;195.1;0.5;2.52
27054;09/27/17 07:11:40 AM;22.944;86.3;0;130.6;0;0.76
27055;09/27/17 07:21:40 AM;23.232;85.8;0;88.4;0;1.01
27056;09/27/17 07:31:40 AM;23.424;85.2;0;176.9;0;1.01
27057;09/27/17 07:41:40 AM;23.785;84.7;0;178.3;0;0.5
27058;09/27/17 07:51:40 AM;24.002;83.8;0;176.9;0;0.76
27059;09/27/17 08:01:40 AM;24.195;82.9;0;185.3;0;0.76
27060;09/27/17 08:11:40 AM;24.171;82.2;0;183.9;0;1.26
27061;09/27/17 08:21:40 AM;24.195;82;0;160;0.25;2.01
27062;09/27/17 08:31:40 AM;24.388;81.7;0;172.7;0.76;2.27
27063;09/27/17 08:41:40 AM;24.219;81.3;0;182.5;1.01;3.27
27064;09/27/17 08:51:40 AM;24.871;81.2;0;199.4;-888.88;-888.88
27065;09/27/17 09:01:40 AM;25.453;80.2;0;200.8;0.76;3.02
27066;09/27/17 09:11:40 AM;24.944;79.6;0;196.5;1.51;3.78
27067;09/27/17 09:21:40 AM;25.113;79.3;0;185.3;0.76;2.52
27068;09/27/17 09:31:40 AM;25.623;78.6;0;161.5;0.5;2.52
27069;09/27/17 09:41:40 AM;25.817;77.7;0;207.8;0.76;3.27
27070;09/27/17 09:51:40 AM;26.134;77.8;0;185.3;0.76;2.77
27071;09/27/17 10:01:40 AM;26.036;77;0;206.4;0.76;3.27
27072;09/27/17 10:11:40 AM;26.036;77;0;186.7;1.26;3.78
27073;09/27/17 10:21:40 AM;26.353;77;0;181.1;0.76;3.53
27074;09/27/17 10:31:40 AM;26.598;76.2;0;189.5;0.76;2.77
27075;09/27/17 10:41:40 AM;27.112;75.9;0;189.5;1.26;3.02
27076;09/27/17 10:51:40 AM;26.94;74.7;0;176.9;1.01;3.02
27077;09/27/17 11:01:40 AM;27.087;75;0;183.9;1.01;3.02
27078;09/27/17 11:11:40 AM;27.21;74.2;0;176.9;1.01;3.78
27079;09/27/17 11:21:40 AM;27.186;73.5;0;185.3;1.26;3.02
27080;09/27/17 11:31:40 AM;27.974;73.5;0;174.1;1.26;3.78
27081;09/27/17 11:41:40 AM;28.444;71.7;0;195.1;0.76;3.02
27082;09/27/17 11:51:40 AM;27.85;71.4;0;182.5;1.01;3.02
27083;09/27/17 12:01:40 PM;28.667;71.7;0;160;0.5;1.76
27084;09/27/17 12:11:40 PM;28.891;70.6;0;217.6;0.76;3.53
27085;09/27/17 12:21:40 PM;28.369;70;0;193.7;0.5;2.01
27086;09/27/17 12:31:40 PM;28.642;70.8;0;154.4;0.76;2.52
27087;09/27/17 12:41:40 PM;28.122;70.5;0;189.5;0.76;3.02
27088;09/27/17 12:51:40 PM;28.345;71;0;200.8;0.5;2.27
27089;09/27/17 01:01:40 PM;29.015;70.5;0;147.4;0.25;2.52
27090;09/27/17 01:11:40 PM;29.015;69.3;0;207.8;0.5;2.01
27091;09/27/17 01:21:40 PM;29.065;69;0;198;0.25;1.51
27092;09/27/17 01:31:40 PM;28.667;69.6;0;147.4;0.5;2.52
27093;09/27/17 01:41:40 PM;28.941;70;0;202.2;0.76;2.77
27094;09/27/17 01:51:40 PM;28.295;70.1;0;189.5;1.01;2.77
27095;09/27/17 02:01:40 PM;28.593;71.3;0;88.4;0.5;3.53
27096;09/27/17 02:11:40 PM;28.941;70.7;0;139;1.01;3.53
27097;09/27/17 02:21:40 PM;29.84;69.7;0;206.4;0.25;2.27
27098;09/27/17 02:31:40 PM;30.117;67.7;0;151.6;0.5;2.01
27099;09/27/17 02:41:40 PM;30.672;66.9;0;178.3;0.25;2.27
27100;09/27/17 02:51:40 PM;29.515;67.4;0;185.3;1.26;3.02
27101;09/27/17 03:01:40 PM;29.715;68;0;240.1;0.25;1.51
27102;09/27/17 03:11:40 PM;29.765;67;0;207.8;0.5;2.27
27103;09/27/17 03:21:40 PM;29.24;66.8;0;154.4;0.5;3.02
27104;09/27/17 03:31:40 PM;29.24;69.3;0;290.6;1.26;3.78
27105;09/27/17 03:41:40 PM;28.742;70.5;0;282.2;1.51;3.53
27106;09/27/17 03:51:40 PM;28.841;71.4;0;272.4;1.26;3.27
27107;09/27/17 04:01:40 PM;28.841;71.4;0;286.4;1.26;4.03
27108;09/27/17 04:11:40 PM;28.965;71.2;0;293.4;1.26;3.78
27109;09/27/17 04:21:40 PM;28.941;70.9;0;235.9;1.51;4.28
27110;09/27/17 04:31:40 PM;29.065;71;0;287.8;1.26;3.53
27111;09/27/17 04:41:40 PM;28.543;72;0;146;1.76;4.03
27112;09/27/17 04:51:40 PM;28.543;72.9;0;275.2;1.26;3.78
27113;09/27/17 05:01:40 PM;28.99;72.3;0;178.3;1.51;4.53
27114;09/27/17 05:11:40 PM;28.766;71;0;217.6;0.76;3.53
27115;09/27/17 05:21:40 PM;28.419;71.1;0;192.3;0.76;4.53
27116;09/27/17 05:31:40 PM;28.295;71.8;0;181.1;1.26;4.03
27117;09/27/17 05:41:40 PM;27.998;72.5;0;193.7;1.26;4.03
27118;09/27/17 05:51:40 PM;27.727;74.5;0;198;1.26;4.53
27119;09/27/17 06:01:40 PM;27.333;75.8;0;196.5;1.26;3.78
27120;09/27/17 06:11:40 PM;26.94;77.3;0;198;1.51;4.78
27121;09/27/17 06:21:40 PM;26.549;78.6;0;185.3;1.76;3.78
27122;09/27/17 06:31:40 PM;26.402;79.1;0;198;1.51;4.53
27123;09/27/17 06:41:40 PM;26.036;79.6;0;186.7;2.27;6.04
27124;09/27/17 06:51:40 PM;25.647;80.4;0;183.9;2.01;5.04
27125;09/27/17 07:01:40 PM;25.477;81.3;0;179.7;1.51;4.53
27126;09/27/17 07:11:40 PM;25.428;81.9;0;178.3;2.01;5.29
27127;09/27/17 07:21:40 PM;25.307;82.2;0;172.7;2.01;5.29
27128;09/27/17 07:31:40 PM;25.331;83;0;181.1;1.76;5.04
27129;09/27/17 07:41:40 PM;25.307;83.1;0;193.7;1.76;5.79
27130;09/27/17 07:51:40 PM;25.137;83.1;0;193.7;1.76;5.04
27131;09/27/17 08:01:40 PM;24.871;82.9;0;207.8;1.51;6.3
27132;09/27/17 08:11:40 PM;24.629;82.8;0;200.8;1.76;4.78
27133;09/27/17 08:21:40 PM;24.388;83.3;0;205;1.51;4.28
27134;09/27/17 08:31:40 PM;24.146;83.6;0;196.5;1.51;4.28
27135;09/27/17 08:41:40 PM;23.833;84.2;0;203.6;1.76;5.79
27136;09/27/17 08:51:40 PM;23.593;84.7;0;209.2;2.01;5.79
27137;09/27/17 09:01:40 PM;23.4;85.3;0;202.2;2.52;7.55
27138;09/27/17 09:11:40 PM;23.208;85.7;0;205;2.52;6.04
27139;09/27/17 09:21:40 PM;23.112;86.2;0;200.8;2.01;6.04
27140;09/27/17 09:31:40 PM;23.064;86.5;0;205;1.51;6.04
27141;09/27/17 09:41:40 PM;22.824;86.7;0;213.4;1.26;5.04
27142;09/27/17 09:51:40 PM;22.729;87.3;0;192.3;1.51;6.04
27143;09/27/17 10:01:40 PM;22.705;87.7;0;212;1.51;4.78
27144;09/27/17 10:11:40 PM;22.561;87.8;0;209.2;1.51;5.54
27145;09/27/17 10:21:40 PM;22.513;88.1;0;192.3;1.51;5.54
27146;09/27/17 10:31:40 PM;22.393;88.3;0;213.4;2.01;6.3
27147;09/27/17 10:41:40 PM;22.274;88.7;0;190.9;2.01;6.3
27148;09/27/17 10:51:40 PM;22.154;89;0;212;1.76;5.54
27149;09/27/17 11:01:40 PM;22.13;89.2;0;216.2;1.51;4.53
27150;09/27/17 11:11:40 PM;22.058;89.2;0;205;1.51;5.54
27151;09/27/17 11:21:40 PM;21.987;89.5;0;200.8;1.76;5.54
27152;09/27/17 11:31:40 PM;21.915;89.8;0;193.7;2.01;6.04
27153;09/27/17 11:41:40 PM;21.819;90.1;0;221.8;2.27;8.06
27154;09/27/17 11:51:40 PM;21.748;90.4;0;237.3;2.01;5.54
27155;09/28/17 12:01:40 AM;21.795;90.6;0;189.5;1.26;4.78
27156;09/28/17 12:11:40 AM;21.676;90.6;0;189.5;1.51;5.54
27157;09/28/17 12:21:40 AM;21.533;90.7;0;202.2;1.51;4.78
27158;09/28/17 12:31:40 AM;21.604;90.9;0;195.1;1.51;5.04
27159;09/28/17 12:41:40 AM;21.628;90.8;0;192.3;0.76;2.77
27160;09/28/17 12:51:40 AM;21.652;90.7;0;174.1;1.01;4.28
27161;09/28/17 01:01:40 AM;21.7;90.6;0;160;0.5;2.52
27162;09/28/17 01:11:40 AM;21.676;90.6;0;182.5;1.01;3.78
27163;09/28/17 01:21:40 AM;21.461;90.6;0;179.7;1.26;4.78
27164;09/28/17 01:31:40 AM;21.581;90.9;0;207.8;1.01;3.27
27165;09/28/17 01:41:40 AM;21.7;90.9;0;193.7;0.76;3.53
27166;09/28/17 01:51:40 AM;21.676;90.8;0;203.6;0.76;3.53
27167;09/28/17 02:01:40 AM;21.7;90.7;0;198;1.26;4.03
27168;09/28/17 02:11:40 AM;21.485;90.7;0;202.2;1.26;5.04
27169;09/28/17 02:21:40 AM;21.676;90.8;0;176.9;0.76;3.27
27170;09/28/17 02:31:40 AM;21.557;90.7;0;207.8;1.51;4.78
27171;09/28/17 02:41:40 AM;21.485;90.7;0;199.4;1.76;6.04
27172;09/28/17 02:51:40 AM;21.461;90.9;0;192.3;1.51;4.03
27173;09/28/17 03:01:40 AM;21.509;91;0;212;1.51;4.53
27174;09/28/17 03:11:40 AM;21.461;91.1;0;212;1.51;5.04
27175;09/28/17 03:21:40 AM;21.557;91.1;0;213.4;1.26;5.29
27176;09/28/17 03:31:40 AM;21.581;90.9;0;182.5;1.01;3.53
27177;09/28/17 03:41:40 AM;21.581;90.9;0;200.8;1.26;4.03
27178;09/28/17 03:51:40 AM;21.604;91;0;183.9;0.76;3.53
27179;09/28/17 04:01:40 AM;21.581;91;0;122.1;0.5;2.01
27180;09/28/17 04:11:40 AM;21.604;91.1;0;137.6;0.5;2.52
27181;09/28/17 04:21:40 AM;21.581;91.1;0;101.1;0.5;2.52
27182;09/28/17 04:31:40 AM;21.604;91.1;0;150.2;0.5;2.27
27183;09/28/17 04:41:40 AM;21.7;91.3;0;106.7;0.76;3.27
27184;09/28/17 04:51:40 AM;21.724;91.1;0;157.2;0.5;3.02
27185;09/28/17 05:01:40 AM;21.795;91;0;130.6;0.25;2.01
27186;09/28/17 05:11:40 AM;21.987;91;0;148.8;0.25;1.26
27187;09/28/17 05:21:40 AM;22.058;90.8;0;117.9;0.5;1.51
27188;09/28/17 05:31:40 AM;22.106;90.6;0;113.7;0.25;3.02
27189;09/28/17 05:41:40 AM;22.154;90.5;0;123.5;0.25;2.01
27190;09/28/17 05:51:40 AM;22.274;90.4;0;98.3;0.25;1.51
27191;09/28/17 06:01:40 AM;22.226;90.2;0;182.5;0.25;2.27
27192;09/28/17 06:11:40 AM;22.345;90.2;0;150.2;0.5;2.01
27193;09/28/17 06:21:40 AM;22.321;90;0;205;0.5;2.52
27194;09/28/17 06:31:40 AM;22.345;90;0;212;0.25;2.52
27195;09/28/17 06:41:40 AM;22.393;90;0;227.4;0.25;1.51
27196;09/28/17 06:51:40 AM;22.513;89.8;0;196.5;0.5;2.27
27197;09/28/17 07:01:40 AM;22.657;89.5;0;130.6;0.25;1.51
27198;09/28/17 07:11:40 AM;23.064;88.9;0;150.2;0.5;2.27
27199;09/28/17 07:21:40 AM;23.184;88.3;0;205;0.5;2.52
27200;09/28/17 07:31:40 AM;23.304;87.9;0;195.1;0.76;3.53
27201;09/28/17 07:41:40 AM;23.184;87.6;0;199.4;1.01;3.27
27202;09/28/17 07:51:40 AM;23.088;87.6;0;216.2;1.01;3.27
27203;09/28/17 08:01:40 AM;23.521;87.7;0;199.4;1.01;3.53
27204;09/28/17 08:11:40 AM;23.545;87.1;0;200.8;0.76;2.77
27205;09/28/17 08:21:40 AM;23.713;86.6;0;195.1;0.76;2.27
27206;09/28/17 08:31:40 AM;24.05;86;0;195.1;0.5;2.52
27207;09/28/17 08:41:40 AM;24.412;85.3;0;195.1;0.25;2.01
27208;09/28/17 08:51:40 AM;24.871;84.3;0;188.1;0.25;2.01
27209;09/28/17 09:01:40 AM;24.992;83.2;0;139;0.5;2.01
27210;09/28/17 09:11:40 AM;25.065;82.3;0;186.7;0.25;1.76
27211;09/28/17 09:21:40 AM;25.21;81.8;0;205;0.76;2.77
27212;09/28/17 09:31:40 AM;25.331;81.4;0;186.7;1.01;3.78
27213;09/28/17 09:41:40 AM;25.914;80.8;0;207.8;1.51;4.03
27214;09/28/17 09:51:40 AM;27.038;79.2;0;169.9;0.5;2.27
27215;09/28/17 10:01:40 AM;26.598;77.5;0;182.5;1.26;3.78
27216;09/28/17 10:11:40 AM;28.221;77.2;0;164.3;1.01;3.02
27217;09/28/17 10:21:40 AM;28.072;74.8;0;168.5;1.26;3.78
27218;09/28/17 10:31:40 AM;28.568;74.3;0;186.7;0.76;3.02
27219;09/28/17 10:41:40 AM;28.171;72.3;0;160;1.01;3.53
27220;09/28/17 10:51:40 AM;28.221;72.4;0;223.2;0.76;3.02
27221;09/28/17 11:01:40 AM;28.147;73.1;0;200.8;1.26;3.27
27222;09/28/17 11:11:40 AM;29.715;71.8;0;132;0.76;3.02
27223;09/28/17 11:21:40 AM;28.419;70.4;0;105.3;1.01;4.53
27224;09/28/17 11:31:40 AM;28.568;72.1;0;189.5;1.26;3.02
27225;09/28/17 11:41:40 AM;28.816;70.8;0;188.1;1.51;4.28
27226;09/28/17 11:51:40 AM;29.439;70.5;0;171.3;1.26;4.03
27227;09/28/17 12:01:40 PM;29.941;69.6;0;178.3;0.76;3.53
27228;09/28/17 12:11:40 PM;29.24;69.3;0;179.7;1.26;4.03
27229;09/28/17 12:21:40 PM;29.665;68.1;0;192.3;1.01;3.27
27230;09/28/17 12:31:40 PM;30.066;67;0;213.4;1.01;3.78
27231;09/28/17 12:41:40 PM;29.515;66.2;0;178.3;1.51;3.53
27232;09/28/17 12:51:40 PM;29.414;66.9;0;172.7;1.76;4.28
27233;09/28/17 01:01:40 PM;29.389;67.2;0;161.5;1.01;4.03
27234;09/28/17 01:11:40 PM;30.167;67.3;0;179.7;1.26;3.27
27235;09/28/17 01:21:40 PM;29.941;66.1;0;198;1.51;4.53
27236;09/28/17 01:31:40 PM;30.066;66.2;0;181.1;1.51;4.53
27237;09/28/17 01:41:40 PM;30.824;65.9;0;181.1;1.26;3.27
27238;09/28/17 01:51:40 PM;31.255;65.7;0;143.2;1.26;3.53
27239;09/28/17 02:01:40 PM;30.469;65.1;0;158.6;2.01;5.54
27240;09/28/17 02:11:40 PM;30.824;65;0;200.8;1.51;4.53
27241;09/28/17 02:21:40 PM;30.52;64.7;0;185.3;2.01;5.04
27242;09/28/17 02:31:40 PM;29.74;67.6;0;223.2;2.27;6.3
27243;09/28/17 02:41:40 PM;30.117;68.2;0;223.2;2.01;6.04
27244;09/28/17 02:51:40 PM;30.217;67.7;0;160;2.01;5.29
27245;09/28/17 03:01:40 PM;29.69;68;0;313.1;2.27;6.8
27246;09/28/17 03:11:40 PM;29.59;69.5;0;143.2;2.52;5.79
27247;09/28/17 03:21:40 PM;29.389;69.6;0;248.5;2.77;6.55
27248;09/28/17 03:31:40 PM;29.765;70.1;0;308.9;2.27;5.04
27249;09/28/17 03:41:40 PM;29.414;69.5;0;318.7;2.01;7.05
27250;09/28/17 03:51:40 PM;29.515;70.4;0;294.8;2.27;5.79
27251;09/28/17 04:01:40 PM;29.565;69.2;0;251.3;1.76;5.54
27252;09/28/17 04:11:40 PM;29.665;69.2;0;252.7;2.01;6.3
27253;09/28/17 04:21:40 PM;29.414;69.5;0;228.8;2.27;6.04
27254;09/28/17 04:31:40 PM;28.891;70.5;0;167.1;2.52;7.55
27255;09/28/17 04:41:40 PM;28.617;71.5;0;105.3;2.27;5.79
27256;09/28/17 04:51:40 PM;28.965;71.5;0;172.7;2.52;6.04
27257;09/28/17 05:01:40 PM;28.369;72.4;0;172.7;2.52;5.79
27258;09/28/17 05:11:40 PM;28.097;72.7;0;198;2.52;6.55
27259;09/28/17 05:21:40 PM;27.949;73.4;0;171.3;2.52;5.54
27260;09/28/17 05:31:40 PM;27.751;73.9;0;217.6;2.01;4.53
27261;09/28/17 05:41:40 PM;27.751;74.2;0;259.7;1.76;4.28
27262;09/28/17 05:51:40 PM;27.727;73.8;0;235.9;1.76;4.78
27263;09/28/17 06:01:40 PM;27.628;74.1;0;158.6;2.27;6.04
27264;09/28/17 06:11:40 PM;27.284;74.7;0;154.4;2.52;6.55
27265;09/28/17 06:21:40 PM;27.186;75.7;0;220.4;2.01;6.3
27266;09/28/17 06:31:40 PM;27.186;76.1;0;179.7;1.76;5.29
27267;09/28/17 06:41:40 PM;27.063;76.1;0;186.7;1.76;5.29
27268;09/28/17 06:51:40 PM;26.598;78.3;0;183.9;1.51;4.28
27269;09/28/17 07:01:40 PM;26.061;80.8;0;207.8;1.76;4.28
27270;09/28/17 07:11:40 PM;25.817;81.5;0;196.5;1.51;4.28
27271;09/28/17 07:21:40 PM;25.817;81.6;0;188.1;1.51;5.04
27272;09/28/17 07:31:40 PM;25.72;81.4;0;189.5;1.51;5.04
27273;09/28/17 07:41:40 PM;25.574;82.3;0;189.5;2.01;5.79
27274;09/28/17 07:51:40 PM;25.574;83.2;0;200.8;1.26;3.02
27275;09/28/17 08:01:40 PM;25.477;82.6;0;190.9;1.26;4.53
27276;09/28/17 08:11:40 PM;25.428;81.9;0;186.7;1.01;4.28
27277;09/28/17 08:21:40 PM;25.186;81.1;0;212;1.76;6.04
27278;09/28/17 08:31:40 PM;25.065;81.2;0;220.4;1.26;4.78
27279;09/28/17 08:41:40 PM;24.653;81.1;0;214.8;1.26;4.28
27280;09/28/17 08:51:40 PM;24.339;81.6;0;203.6;1.51;4.53
27281;09/28/17 09:01:40 PM;24.267;82;0;205;1.26;5.79
27282;09/28/17 09:11:40 PM;24.122;82.5;0;200.8;1.76;6.04
27283;09/28/17 09:21:40 PM;23.954;83;0;200.8;1.51;5.29
27284;09/28/17 09:31:40 PM;23.617;83.4;0;198;2.01;6.04
27285;09/28/17 09:41:40 PM;23.545;83.7;0;206.4;2.01;5.79
27286;09/28/17 09:51:40 PM;23.28;83.8;0;183.9;1.26;5.29
27287;09/28/17 10:01:40 PM;23.136;84.4;0;207.8;1.26;4.53
27288;09/28/17 10:11:40 PM;23.04;85;0;162.9;0.76;3.27
